,Job,Daily,Weekly,Monthly,Other,Single,Overall
0,0.0176211453744,0.00134450140539,0.0269775082133,0.0153282109287,0.00640821151789,0.0150055576139,0.00186436694139
1,0.0212765957447,0.00168413269494,0.0209142349939,0.0227133419601,0.0131141309512,0.0176725575192,0.00250045386315
2,0.0127118644068,0.00240428608229,0.0329406107237,0.0272882693319,0.0170535812521,0.0213888075007,0.00331322721138
3,0.0125,0.000963919720328,0.0168067226891,0.0216238270094,0.0218138353504,0.0405156537753,0.00121867209877
4,0.0,0.00255680272726,0.0128120350471,0.0136705399863,0.0157811678064,0.0214424951267,0.00346919625909
5,0.020618556701,0.000838583676307,0.0179675994109,0.0189086980011,0.0167642362959,0.0173357664234,0.00115699119749
6,0.0226954328944,0.00173733712464,0.0283768444949,0.00860909335486,0.0119827053737,0.0234192037471,0.0025803774423
7,0.00765864332604,0.00050565726739,0.017033723331,0.0148954454311,0.0160586346043,0.000841580825422,0.000760316638018
8,0.000863534554875,0.00029891190813,0.0107806885058,0.0157955198162,0.0032820170498,0.0225457961484,0.000449931839685
9,0.0019789451011,0.000421377697263,0.0154090095951,0.0145454545455,0.00595372188073,0.0197873597165,0.000646910630238
10,0.00187438988465,0.000660774642598,0.00675866676946,0.0158373811176,0.00342804539584,0.0231051608724,0.000977931967197
11,0.011643308178,0.000576906056742,0.0118767842779,0.0155368662816,0.0193786942323,0.000964618295594,0.000916862919861
12,0.00131936858789,0.000858178472569,0.0132111823222,0.012565016656,0.0153728935102,0.00995343422584,0.00118006845877
13,0.00111767986076,0.000716226212136,0.0104072955236,0.0169535145569,0.0125385219651,0.016476774759,0.00103396871307
14,0.00392684004506,0.00111606850414,0.0113452030578,0.0132887306654,0.00546792230724,0.011852884783,0.00156171473892
15,0.00248958991393,0.00100936597391,0.0154601090154,0.0202224210661,0.00282007618635,0.0128124343625,0.00142255040816
16,0.0054054892873,0.00102600749407,0.0123214466619,0.0175986056057,0.0168906513916,0.0205412455168,0.0015150787996
17,0.010957275121,0.000936456382077,0.0173049570668,0.0207798954512,0.00881808689899,0.0244186046512,0.00125317997996
18,0.0169165705498,0.000933627607037,0.0250972074938,0.02079918406,0.0161698977994,0.00392787002321,0.00137385378005
19,0.0815584415584,0.00128514076057,0.00158205180908,0.0133563119345,0.00329462370126,0.0201465201465,0.0015544120881
20,0.0333333333333,0.00133469354815,0.00880628388096,0.014309792128,0.0067338453612,0.0354124748491,0.00178464209262
21,0.00606031911368,0.0012529814669,0.0184688043748,0.0185773330433,0.00808784961337,0.0165966806639,0.00170013481339
22,0.0186139747995,0.00165256633831,0.0169066346129,0.0172485921158,0.00924768080961,0.0180546519193,0.00226398569041
23,0.00226162475122,0.000952595047383,0.0114481153362,0.0211845102506,0.00401091090707,0.036709721278,0.00125800421441
Average,0.00274001533454,0.000944153925631,0.0107880591094,0.0173739494587,0.00665313667447,0.00832332567349,0.00132713809782
