,Job,Daily,Weekly,Monthly,Other,Single,Overall
0,0.2,0.661647342268,1.10909090909,0.764591439689,0.741585233442,0.445054945055,0.708333333333
1,0.8,0.642565286907,0.955640050697,1.15397923875,0.77094972067,0.407692307692,0.719638078246
2,1.0,0.697885196375,1.08443271768,1.05063291139,0.669546436285,0.829545454545,0.751698113208
3,0.166666666667,0.528131416838,0.43654822335,0.595505617978,0.498293515358,0.372881355932,0.519886363636
4,0.0,0.505635245902,0.643153526971,0.674157303371,0.592105263158,0.261904761905,0.534584253127
5,0.4,0.461227242077,0.586538461538,0.673076923077,0.673796791444,0.513513513514,0.501041666667
6,4.76470588235,0.420256991686,0.604838709677,0.727272727273,0.54802259887,0.285714285714,0.500566893424
7,0.272727272727,0.331746787244,0.559322033898,0.577777777778,0.882352941176,0.510204081633,0.401104972376
8,0.388349514563,0.332624867163,0.559459459459,0.518867924528,0.480651731161,0.685714285714,0.378454596729
9,0.577981651376,0.422222222222,0.619281045752,0.738095238095,0.55223880597,0.468531468531,0.47554314844
10,0.837419354839,0.425897237284,0.5613660619,0.638157894737,0.524710830705,0.572192513369,0.488039985719
11,1.1684698609,0.440529089594,0.724735322425,0.871212121212,0.659926470588,0.384236453202,0.533151266879
12,0.712962962963,0.509596137996,0.692783505155,0.44885177453,0.607617360496,0.934426229508,0.545952421701
13,0.684911242604,0.514054678475,0.887722132472,0.707382550336,0.624060150376,0.385245901639,0.571301552561
14,0.907913669065,0.529460512141,0.746803069054,0.583557951482,0.598197037991,0.552845528455,0.574257425743
15,0.961942257218,0.55319996812,0.687965260546,0.974137931034,0.664347826087,0.807947019868,0.617342342342
16,1.74457429048,0.534755005698,0.672890733057,0.740828402367,0.645161290323,0.486486486486,0.60850483364
17,0.837662337662,0.584632312489,0.628708133971,0.915593705293,0.674308300395,0.479452054795,0.613101903695
18,0.72131147541,0.524345549738,1.09078212291,1.03629764065,0.583761562179,0.606896551724,0.600634542931
19,3.925,0.598447829836,0.794992175274,0.779874213836,0.790139064475,0.395683453237,0.650265369306
20,1.55263157895,0.563646956015,0.597597597598,1.06650246305,0.705144291092,0.63768115942,0.611129735166
21,1.42222222222,0.581503487471,0.908312958435,0.729914529915,0.59012345679,0.466292134831,0.62222439597
22,1.44444444444,0.575827559661,0.687566418704,1.046875,0.636,0.506849315068,0.616782418419
23,1.19047619048,0.557744468237,0.907721280603,0.786469344609,0.641277641278,0.646706586826,0.60104316946
Average,0.935130053275,0.533936124563,0.758549511855,0.811495285137,0.640308534461,0.546670305677,0.587286523247
