<120,178,899,0.197997775306
<240,213,802,0.265586034913
<360,380,1309,0.290297937357
<480,1074,3427,0.313393638751
<600,433,1506,0.287516600266
<720,974,3651,0.266776225692
<840,1095,3323,0.329521516702
<960,418,1564,0.26726342711
<1080,583,2794,0.208661417323
<1200,1658,5691,0.291337199086
<1320,3375,9419,0.358318292812
<1440,0,0,0.0
<1560,0,0,0.0
<1680,0,0,0.0
<1800,0,0,0.0
<1920,0,0,0.0
<2040,0,0,0.0
<2160,0,0,0.0
total,10381,34385,0.301904900393
