0,0.1913719724801669146569454273855178689286
1,0.01271430723377586832279471788913509424579
2,0.1808428490128218783890530039972097943113
3,0.3284438766550364074984326627073133264654
4,0.3550320090101815392345367497777656995532
5,0.4466861034387832238597773721745531706754
6,4.63839348809356739774982495250919552119e-7
